id,name,screen_name,location,description,followers_count,friends_count,listed_count,favourites_count,verified,statuses_count,protected,default_profile,default_profile_image,user_id,target,raw_label,followers_friends_ratio,favourites_statuses_ratio,statuses_followers_ratio,description_length,username_length,username_digit_count,username_digit_ratio,fullname_length,fullname_word_count,name_equals_username,followers_count_transformed,friends_count_transformed,favourites_count_transformed,clean_desc,clean_name,clean_screen_name,combined_text
380663119,A Boujie 🐙,_AmberNicole,,Kayden🧡Kash,977,933,0,1892,0,29968,0,0,0,380663119,0,human,1.0471092077087794,0.0631652707798058,30.643149284253578,11,12,0,0.0,10,3,0,2.9903388547876015,2.9703468762300935,3.277150613963797,kayden kash,a boujie,ambernicole,kayden kash a boujie ambernicole
105547201,The Boss ®™,Beytell66,South Wales,Aspiring #tattooist Supporting #TattooTuesday & #BossApprovedInk #BossApprovedMotivation #SocialMedia #CFCFamily #Taken |Not all retweets are mine #DNT,92995,63065,314,27298,0,10623,0,0,0,105547201,0,human,1.4745821837440143,2.5695594879518073,0.1142414727515162,151,9,2,0.2222222222222222,11,3,0,4.9684642688196625,4.799795286471086,4.43614673852661,aspiring tattooist supporting tattootuesday bossapprovedink bossapprovedmotivation socialmedia cfcfamily taken not all retweets are mine dnt,the boss,beytell66,aspiring tattooist supporting tattootuesday bossapprovedink bossapprovedmotivation socialmedia cfcfamily taken not all retweets are mine dnt the boss beytell66
385181678,Kostin Valentin,KostinValentin,,,1285,1892,1,0,0,6030,0,1,0,385181678,1,bot,0.6793449550977285,0.000165809981760902,4.689735614307931,0,14,0,0.0,15,2,0,3.109240968588203,3.277150613963797,0.0,,kostin valentin,kostinvalentin,kostin valentin kostinvalentin
590316679,AP Sports,AP_Sports,,"The top sports stories and insights from the global staff of The @AP, breaking news since 1846.

Please also follow @AP_Top25, @AP_NFL and @AP_Deportes!",124942,5847,2798,224,1,172658,0,0,0,590316679,1,bot,21.365082079343367,0.0013031466648133025,1.381902147379205,152,9,0,0.0,9,2,0,5.0967119295578485,3.767007363949804,2.3521825181113627,the top sports stories and insights from the global staff of the ap breaking news since 1846 please also follow ap top25 ap nfl and ap deportes,ap sports,ap sports,the top sports stories and insights from the global staff of the ap breaking news since 1846 please also follow ap top25 ap nfl and ap deportes ap sports ap sports
708378902557822976,blvdbeats,blvd_beats,,,1389,3534,2,12,0,3299,0,1,0,708378902557822976,1,bot,0.3932107496463932,0.00393939393939394,2.3741007194244603,0,10,0,0.0,9,1,0,3.143014800254095,3.5483894181329183,1.1139433523068367,,blvdbeats,blvd beats,blvdbeats blvd beats
18424289,Al Jazeera News,AJENews,"Doha, Qatar","Breaking news and ongoing coverage from around the world. Follow @AJEnglish for unique perspectives, videos, and more.",1445304,373,18867,373,1,113986,0,0,0,18424289,1,bot,3864.451871657754,0.0032810759121654222,0.07886709033733365,118,7,0,0.0,15,3,0,6.159959505113068,2.5728716022004803,2.5728716022004803,breaking news and ongoing coverage from around the world follow ajenglish for unique perspectives videos and more,al jazeera news,ajenews,breaking news and ongoing coverage from around the world follow ajenglish for unique perspectives videos and more al jazeera news ajenews
1490985685,Ajaz Khan,AjazkhanActor,"Mumbai, India",Bollywood Film Actor | Fitness Freak | Proud Indian | Ek Number Manas,206661,224,185,22643,1,18739,0,0,0,1490985685,0,human,918.4977777777777,1.2083244397011739,0.09067946695570545,69,13,0,0.0,9,2,0,5.315260628018278,2.3521825181113627,4.354953146212556,bollywood film actor fitness freak proud indian ek number manas,ajaz khan,ajazkhanactor,bollywood film actor fitness freak proud indian ek number manas ajaz khan ajazkhanactor
25415355,Bob Pockrass,bobpockrass,,I cover motorsports for ESPN.,128919,11318,2555,1755,1,133868,0,1,0,25415355,0,human,11.389698736637513,0.013117301242259223,1.038388147688489,29,11,0,0.0,12,2,0,5.110320296840297,4.053808059920658,3.244524511570084,i cover motorsports for espn,bob pockrass,bobpockrass,i cover motorsports for espn bob pockrass bobpockrass
115885449,꧁sͫeͦeͤdvillaͩgͬeͣ꧂,Seedvillage,「種」って呼んでくださいな,アイコン:秘密 大人です。来不拒去不追。もふどらやってます。アイコン補正かなり強め。かなり濃い性的嗜好してます。RTも多め！無濾過脳直ツイート。雌の鼠蹊部ほんと好き。いいものは拡散したいマン。とってもNSFW。地雷リストはhttps://t.co/D5DXD4FvUu へ,1387,1051,0,30669,0,242088,0,0,0,115885449,1,bot,1.3193916349809887,0.126688944974782,174.4157060518732,136,11,0,0.0,19,1,0,3.142389466118836,3.02201573981772,4.486713775982485,rt nsfw,s e e dvilla g e,seedvillage,rt nsfw s e e dvilla g e seedvillage
17128975,CNN Indonesia,CNNIndonesia,,"News We Can Trust.
redaksi@cnnindonesia.com | marcomm@cnnindonesia.com | Download app: https://t.co/oE5SdSo1Km & https://t.co/RsVHQILD2w",260625,33,832,100,1,297591,0,1,0,17128975,1,bot,7665.470588235294,0.00033939084383988817,1.141835427010352,136,12,0,0.0,13,2,0,5.41601773867236,1.5314789170422551,2.0043213737826426,news we can trust redaksi cnnindonesia com marcomm cnnindonesia com download app,cnn indonesia,cnnindonesia,news we can trust redaksi cnnindonesia com marcomm cnnindonesia com download app cnn indonesia cnnindonesia
322756294,Kaka,aa_kaka,"Santa Maria, Brasil",Medbulanda vagando pelos vestibulares da vida,1657,810,3,57588,0,171323,0,0,0,322756294,0,human,2.0443896424167693,0.33614087926968783,103.33172496984318,45,7,0,0.0,4,1,0,3.2195845262142546,2.909020854211156,4.760339537320451,medbulanda vagando pelos vestibulares da vida,kaka,aa kaka,medbulanda vagando pelos vestibulares da vida kaka aa kaka
716433889,عزوز,Azooz_1Q,المملكة العربية السعودية,"#Gamer 🎮 #Anime ✨ #Movie 📺 #japan 🇯🇵 Most of what we worry about, never happen",122816,122842,85,76,0,36496,0,1,0,716433889,1,bot,0.9997883477284013,0.0021097624462284572,0.2971657018165238,78,8,1,0.125,4,1,0,5.089258484844243,5.08935041398673,1.8864907251724818,gamer anime movie japan most of what we worry about never happen,,azooz 1q,gamer anime movie japan most of what we worry about never happen  azooz 1q
249575732,Sindir Aja dah,asikSindir,Indonesia,Mau nyindir? Follow @asikSindir! Berisi kata-kata sindiran yang sangat pedas!,93820,6,67,42,0,7119,0,0,0,249575732,0,human,13403.0,0.006039325842696629,0.07588919325097793,77,10,0,0.0,14,3,0,4.97230005760461,0.8450980400142568,1.6334684555795866,mau nyindir follow asiksindir berisi kata kata sindiran yang sangat pedas,sindir aja dah,asiksindir,mau nyindir follow asiksindir berisi kata kata sindiran yang sangat pedas sindir aja dah asiksindir
53975347,CinemaNET,CinemaNET,México D.F. / Mexico City,Proyecto de cobertura y crítica fílmica 📽 con @charliedelrio #RobertoOrtiz  @deidali @GeneralaLola y @enriquefa86 | #iTunes 🎵 | https://t.co/ULRqtmZ1FD 📺,955942,243,1252,5266,0,14091,0,0,0,53975347,0,human,3917.7991803278687,0.3737581606585297,0.014741464710762044,153,9,0,0.0,9,1,1,5.980431997377062,2.3873898263387296,3.721563318357481,proyecto de cobertura y cr tica f lmica con charliedelrio robertoortiz deidali generalalola y enriquefa86 itunes,cinemanet,cinemanet,proyecto de cobertura y cr tica f lmica con charliedelrio robertoortiz deidali generalalola y enriquefa86 itunes cinemanet cinemanet
19678937,Canadiens Montréal,CanadiensMTL,Montréal,Compte officiel des Canadiens de Montréal / Official account of the  Montreal Canadiens #GoHabsGo 🏒🥅 https://t.co/93hXF76xnp |  https://t.co/qy0I97r13F,1472482,139,7154,2453,1,126040,0,0,0,19678937,1,bot,10517.735714285714,0.01946985504716719,0.08559759263774183,151,12,0,0.0,18,2,0,6.168050289504089,2.146128035678238,3.3898745583909853,compte officiel des canadiens de montr al official account of the montreal canadiens gohabsgo,canadiens montr al,canadiensmtl,compte officiel des canadiens de montr al official account of the montreal canadiens gohabsgo canadiens montr al canadiensmtl
40940905,Dallas Art News,DallasArtNews,"Dallas, Texas","Art news & reviews for museums & galleries in Dallas, Fort Worth & Texas. @DallasArtPress @MrHolga @PMSIII #art #artnews #artreviews #dallasart #texasart",97363,51049,1736,951,0,25524,0,0,0,40940905,0,human,1.907228207639569,0.037296767874632715,0.26216055215480055,153,13,0,0.0,15,3,0,4.988398407685473,4.707995746422929,2.9786369483844743,art news reviews for museums galleries in dallas fort worth texas dallasartpress mrholga pmsiii art artnews artreviews dallasart texasart,dallas art news,dallasartnews,art news reviews for museums galleries in dallas fort worth texas dallasartpress mrholga pmsiii art artnews artreviews dallasart texasart dallas art news dallasartnews
127549772,SPENDIN OUT NOW,iLoveMakonnen5D,5th Dimension(Earth),“Spendin” ft. @gucci1017 out now,131059,782,489,22014,1,111703,0,0,0,127549772,0,human,167.38186462324393,0.197083363174103,0.8523119182054021,32,15,1,0.06666666666666667,15,3,0,5.11747016362012,2.8937617620579434,4.342718689795545,spendin ft gucci1017 out now,spendin out now,ilovemakonnen5d,spendin ft gucci1017 out now spendin out now ilovemakonnen5d
153323842,ニュース速報(スポーツ),ceek_sports,,http://t.co/g5f1pwvm7pからスポーツニュースを垂れ流します。他カテゴリもまとめてフォローしたい人は上のリストで。,902,0,61,0,0,666041,0,0,0,153323842,1,bot,903.0,1.5014068181886428e-06,737.5880398671096,66,11,0,0.0,12,1,0,2.9556877503135057,0.0,0.0,,,ceek sports,ceek sports
290181133,Celeste Muriega,CelesteMuriega,zona oeste,creciendo... https://t.co/9e0nP0zjdq,133554,1226,182,44703,0,50146,0,0,0,290181133,0,human,108.84678076609617,0.891459110215965,0.37547826738047996,36,14,0,0.0,15,2,0,5.125660151674213,3.0888445627270045,4.650346384434088,creciendo,celeste muriega,celestemuriega,creciendo celeste muriega celestemuriega
1976799638,Athlete Tweets 🏈🏀⚾️,AthleticDesires,What.the.tweets@gmail.com,"Bringing you all the latest highlights, sports videos, stats, & other athlete content all day. Hit us with a follow & we will return the favor. DM for promo.",117618,79814,250,537,0,5223,0,0,0,1976799638,0,human,1.4736453047672744,0.10298621745788668,0.044414592880401976,157,15,0,0.0,19,3,0,5.070477482697985,4.902084517980404,2.7307822756663893,bringing you all the latest highlights sports videos stats other athlete content all day hit us with a follow we will return the favor dm for promo,athlete tweets,athleticdesires,bringing you all the latest highlights sports videos stats other athlete content all day hit us with a follow we will return the favor dm for promo athlete tweets athleticdesires
1171100534,高町なのは,_takamachi_n,,初めまして！時空監理局、空戦技教導隊所属高町なのは一等空尉です！大切な友達と一緒に全力全開で頑張ります！,883,277,13,80,0,122802,0,1,0,1171100534,1,bot,3.179856115107914,0.0006595930066855045,138.91742081447964,52,12,0,0.0,5,1,0,2.946452265013073,2.444044795918076,1.9084850188786497,,,takamachi n,takamachi n
791449,adrienne tramway,solarpowerspork,60609,"hydration, hot sauce, having a bant. she/her. 🚡",1478,488,133,41030,0,212584,0,0,0,791449,1,bot,3.0245398773006134,0.1930098548815768,143.73563218390805,47,15,0,0.0,16,2,0,3.1699681739968923,2.6893088591236203,4.6131121016412875,hydration hot sauce having a bant she her,adrienne tramway,solarpowerspork,hydration hot sauce having a bant she her adrienne tramway solarpowerspork
127973382,Jhon Henry,JhonHenryR,República medieval de Colombia,"Anhelar es mi verbo Toujours avec Dieu--- Bacteriólogoblasto ,
Nostalgico, romántico, melancólico y sarcástico.",93928,80227,178,66649,0,33262,0,0,0,127973382,1,bot,1.1707757890013462,2.003727865796831,0.3541291826805353,111,10,0,0.0,10,2,0,4.972799698714798,4.904325965830935,4.823800153749878,anhelar es mi verbo toujours avec dieu bacteri logoblasto nostalgico rom ntico melanc lico y sarc stico,jhon henry,jhonhenryr,anhelar es mi verbo toujours avec dieu bacteri logoblasto nostalgico rom ntico melanc lico y sarc stico jhon henry jhonhenryr
551984787,د. جواهر السيف♛اصايل,Jawaher_ALsaif,"London, England",دكتوراة في العلاقات الدولية ‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏۩ بنت الشمس ۩ ●شخص واحد لن اسامحه حتى لو كان عند باب الجنه مترجياً باكيا هو من شوه سمعتي وقال عني ماليس بي♛,124912,3399,731,10584,0,169232,0,0,0,551984787,0,human,36.739117647058826,0.06254690279082685,1.3548069456341614,152,14,0,0.0,20,3,0,5.09660763881022,3.531478917042255,4.024690862355431,,,jawaher alsaif,jawaher alsaif
35359596,Demi Brasil,demibrasil,contato.demibrasil@gmail.com,Primeiro fã site brasileiro dedicado a cantora Demi Lovato | @mediadbr @tweetdaddlovato | Universal Music Brasil.,109055,169,1531,6595,0,137618,0,0,0,35359596,1,bot,641.5058823529412,0.04792942834928317,1.2619113116197183,113,10,0,0.0,11,2,0,5.0376495644145685,2.230448921378274,3.819280646972481,primeiro f site brasileiro dedicado a cantora demi lovato mediadbr tweetdaddlovato universal music brasil,demi brasil,demibrasil,primeiro f site brasileiro dedicado a cantora demi lovato mediadbr tweetdaddlovato universal music brasil demi brasil demibrasil
3435630622,Mikete,caraimikete,Paranazão,ja que elas qué putaria o bonde nao te cobra nada- snap: wesleymiketa,1987,270,0,9859,0,4516,0,1,0,3435630622,0,human,7.3357933579335795,2.1828647332300197,2.272132796780684,69,11,0,0.0,6,1,0,3.2984163800612945,2.432969290874406,3.993876914941211,ja que elas qu putaria o bonde nao te cobra nada snap wesleymiketa,mikete,caraimikete,ja que elas qu putaria o bonde nao te cobra nada snap wesleymiketa mikete caraimikete
331726637,HANDE | BALES,Handebales,İstanbul,,78730,66786,48,51100,0,105619,0,0,0,331726637,1,bot,1.1788371988560649,0.48381935239537965,1.3415300199413192,0,10,0,0.0,13,3,0,4.896145767658504,4.8246919358631875,4.7084293989650945,,hande bales,handebales,hande bales handebales
2267288083,Aljen Callera,aljencallera,"Perth, Western Australia",i kiss the breeze,952,0,0,7825,0,54427,0,0,0,2267288083,0,human,953.0,0.14378628647019917,57.11227701993704,17,12,0,0.0,13,2,0,2.979092900638326,0.0,3.8935398435646613,i kiss the breeze,aljen callera,aljencallera,i kiss the breeze aljen callera aljencallera
440784095,O Cümleler,ocumleler,"İstanbul, Türkiye","Filmler, yazarlar ve hayatın içinden ""O"" anınızı özetleyen ""O"" cümleler...",1451615,0,735,29157,0,93526,0,0,0,440784095,1,bot,1451616.0,0.31176024035839917,0.06442957366135396,74,9,0,0.0,10,2,0,6.161851746434977,0.0,4.4647577316228855,filmler yazarlar ve hayat n i inden o an n z zetleyen o c mleler,o c mleler,ocumleler,filmler yazarlar ve hayat n i inden o an n z zetleyen o c mleler o c mleler ocumleler
1959425161,Hayla,haylagoulart,"Rio de Janeiro, Brasil",seja luz 🌼,1481,701,6,21457,0,54036,0,0,0,1959425161,1,bot,2.111111111111111,0.3970982845087625,36.46221322537112,10,12,0,0.0,5,1,0,3.170848203643309,2.846337112129805,4.331589240955137,seja luz,hayla,haylagoulart,seja luz hayla haylagoulart
14848513,National Air and Space Museum,airandspace,"Washington, DC",The Smithsonian's National Air and Space Museum maintains the largest collection of historic air & space objects in the world. Legal: https://t.co/dJOZaQ7IFu,200675,553,3814,3678,1,33554,0,0,0,14848513,0,human,362.23104693140795,0.10964088809417374,0.16720983077199067,157,11,0,0.0,29,5,0,5.3024954358117595,2.74350976472843,3.565729787831127,the smithsonian s national air and space museum maintains the largest collection of historic air space objects in the world legal,national air and space museum,airandspace,the smithsonian s national air and space museum maintains the largest collection of historic air space objects in the world legal national air and space museum airandspace
543186638,Jhoseva Adrian,jhoseva,Buenos Aires Argentina 🇦🇷,"Me burlo de todo, no te tomes nada personal 🔞",80751,48088,140,3068,0,43850,0,0,0,543186638,0,human,1.6792197799912663,0.06998700143668331,0.5430329898949872,45,7,0,0.0,14,2,0,4.907153287389611,4.682045746111084,3.4869968884318228,me burlo de todo no te tomes nada personal,jhoseva adrian,jhoseva,me burlo de todo no te tomes nada personal jhoseva adrian jhoseva
527506722,24 Horas,24HorasTV,"Lima, Perú",Noticiero decano de la televisión peruana. Sigue nuestras tres ediciones por @PanamericanaTV.,184036,71,436,1721,0,98048,0,0,0,527506722,1,bot,2556.0694444444443,0.01756264724780467,0.5327678673310259,93,9,2,0.2222222222222222,8,2,0,5.264905145185756,1.8573324964312685,3.236033147117636,noticiero decano de la televisi n peruana sigue nuestras tres ediciones por panamericanatv,24 horas,24horastv,noticiero decano de la televisi n peruana sigue nuestras tres ediciones por panamericanatv 24 horas 24horastv
